IB2300043354,2023-03-17T22:04:00,Ban quản lý dự án: “Hiện đại hóa hệ thống hồ sơ địa chính; đo vẽ lại bản đồ địa chính và xây dựng cơ sở dữ liệu địa chính trên địa bàn huyện Nho Quan”,PL2300026679,Gói thầu số 1: Tư vấn lập HSMT và đánh giá HSDT,0,7028097,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,UBND huyện Nho Quan,380/QĐ-UBND,0,Trong nước,[],"['IB2300043354', 'IB2300043354', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '82dc979a-81b9-4594-80a7-e90e3219c194', 0]"
IB2300043326,2023-03-17T18:52:42,TRƯỜNG CAO ĐẲNG THƯƠNG MẠI VÀ DU LỊCH HÀ NỘI,PL2300028211,"Tư vấn thẩm tra thiết kế, dự toán",0,21956000,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,Trường Cao đẳng Thương mại và Du lịch Hà Nội,Số 97/QĐ-TMDL,0,Trong nước,[],"['IB2300043326', 'IB2300043326', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '47513eab-da9b-4217-9636-7afaf71d9ff1', 0]"
IB2300043280,2023-03-17T17:18:06,Ban Quản lý dự án đầu tư xây dựng công trình dân dụng thành phố Hà Nội,PL2300010107,"Gói thầu số 03: Lập HSMT, đánh giá HSDT gói thầu tư vấn lập báo cáo NCKT",0,14503000,TG,CDTRG,1_MTHS,TV,2023-03-15T23:59:59,Ban Quản lý dự án đầu tư xây dựng công trình dân dụng thành phố Hà Nội,182/QĐ-BQLDADD,0,Trong nước,[],"['IB2300043280', 'IB2300043280', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'fbbee38f-fe8b-4fac-bec9-fba4133e95a8', 0]"
IB2300043287,2023-03-17T17:23:16,Văn phòng giúp việc Ban Chỉ đạo Chương trình quốc gia về sử dụng năng lượng tiết kiệm và hiệu quả giai đoạn 2019-2030,PL2300030840,"Cung cấp dịch vụ  ""Tổ chức cuộc thi trực tuyến tìm hiểu kiến thức về Giờ Trái đất"" thuộc Chương trình quốc gia về sử dụng năng lượng tiết kiệm và hiệu quả giai đoạn 2019-2030",0,98000000,TG,CDTRG,1_MTHS,PTV,2023-03-13T23:59:59,Văn phòng Ban chỉ đạo tiết kiệm năng lượng,17/QĐ-VPTKNL,0,Trong nước,[],"['IB2300043287', 'IB2300043287', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '9664bc28-641a-433b-89b3-2ebd87e21eb9', 0]"
IB2300043241,2023-03-17T16:52:37,Bản quản lý dự án đầu tư xây dựng thành phố Hà Tiên,PL2300005468,Gói thầu số 1.3: Tư vấn giám sát công trình gói thầu số 01,0,245126965,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,UBND thành phố Hà Tiên,321/QĐ-UBND,0,Trong nước,[],"['IB2300043241', 'IB2300043241', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '1e81b1cf-0ee8-4f59-b0f1-84a540502522', 0]"
IB2300043353,2023-03-17T22:01:54,Ban quản lý dự án: “Hiện đại hóa hệ thống hồ sơ địa chính; đo vẽ lại bản đồ địa chính và xây dựng cơ sở dữ liệu địa chính trên địa bàn huyện Nho Quan”,PL2300026677,Gói thầu số 01:Tư vấn lập HSMT và đánh giá HSDT gói thầu số 2,0,10685996,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,UBND huyện Nho Quan,381/QĐ-UBND,0,Trong nước,[],"['IB2300043353', 'IB2300043353', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'c9fc326c-616d-4853-8d88-e18bd2df756e', 0]"
IB2300043324,2023-03-17T18:42:57,Trường Đại học Sư phạm Hà Nội,PL2300033719,Lập báo cáo kinh tế - kỹ thuật,0,257370000,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,Trường Đại học Sư phạm Hà Nội,666/QĐ-ĐHSPHN,0,Trong nước,[],"['IB2300043324', 'IB2300043324', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '902f0c4f-08f5-439c-be8f-d4319b9a2aaf', 0]"
IB2300043286,2023-03-17T17:23:15,CHI NHÁNH NGÂN HÀNG CHÍNH SÁCH XÃ HỘI,PL2300032799,"Cải tạo, nâng cấp hội trường lớn trụ sở chi nhánh NHCSXH thành phố Hồ Chí Minh và phòng giao dịch NHCSXH Quận 6",0,438365000,TG,CDTRG,1_MTHS,XL,2023-03-13T23:59:59,Ngân hàng Chính sách xã hội thành phố Hồ Chí Minh,180/QĐ-NHCS,0,Trong nước,[],"['IB2300043286', 'IB2300043286', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '22540ec5-9c76-4b5d-9765-ba4cac09d3b5', 0]"
IB2300043352,2023-03-17T21:58:49,Ban quản lý dự án: “Hiện đại hóa hệ thống hồ sơ địa chính; đo vẽ lại bản đồ địa chính và xây dựng cơ sở dữ liệu địa chính trên địa bàn huyện Nho Quan”,PL2300026672,Gói thầu số 1: Tư vấn lập HSMT và đánh giá HSDT gói thầu số 2,0,6801362,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,UBND huyện Nho Quan,382/QĐ-UBND,0,Trong nước,[],"['IB2300043352', 'IB2300043352', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '58ef9b9a-2e84-4720-8fc9-7900491f56e8', 0]"
IB2300043175,2023-03-17T16:52:36,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN NGOẠI THƯƠNG VIỆT NAM - CHI NHÁNH ĐÔNG BÌNH DƯƠNG,PL2300029088,"Cung cấp, lắp đặt cổng lùa tại PGD KCN Tân Bình thuộc Chi nhánh VCB Đông Bình Dương",0,82550000,TG,CDTRG,1_MTHS,HH,2023-03-17T23:59:59,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Đông Bình Dương,127/QĐ-ĐBD-HCNQ,0,Trong nước,[],"['IB2300043175', 'IB2300043175', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a8bbe259-5a38-42aa-8ee1-827125751a99', 0]"
IB2300043210,2023-03-17T18:24:31,Trung tâm phát triển quỹ đất huyện Lý Nhân,PL2300029185,"Gói thầu số 06: Thẩm định HSMT, kết quả lựa chọn nhà thầu",0,37256000,TG,CDTRG,1_MTHS,TV,2023-03-14T23:59:59,UBND huyện Lý Nhân,1786/QĐ-HBND,0,Trong nước,[],"['IB2300043210', 'IB2300043210', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '4d3c9061-0350-4bfa-8a63-9d5067be5014', 0]"
IB2300043285,2023-03-17T17:22:24,Ban Quản lý dự án đầu tư xây dựng công trình dân dụng thành phố Hà Nội,PL2300010107,"Gói thầu số 04: Thẩm định HSMT, kết quả LCNT gói thầu tư vấn lập báo cáo NCKT",0,2200000,TG,CDTRG,1_MTHS,TV,2023-03-15T23:59:59,Ban Quản lý dự án đầu tư xây dựng công trình dân dụng thành phố Hà Nội,183/QĐ-BQLDADD,0,Trong nước,[],"['IB2300043285', 'IB2300043285', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '1b1d28ec-dc07-4b9e-8bc3-04ae129ad397', 0]"
IB2300043295,2023-03-17T17:30:05,ỦY BAN NHÂN DÂN XÃ ĐĂK TỜ KAN,PL2300033692,"Tư vấn lập E-HSDT, đánh giá E-HSDT gói thầu xây dựng",0,7724273,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ủy ban nhân dân xã Đăk Tờ Kan,04/QĐ-UBND,0,Trong nước,[],"['IB2300043295', 'IB2300043295', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'c6fc863a-f043-4fd1-886a-11505c1c1871', 0]"
IB2300043350,2023-03-17T21:56:17,Ban quản lý dự án: “Hiện đại hóa hệ thống hồ sơ địa chính; đo vẽ lại bản đồ địa chính và xây dựng cơ sở dữ liệu địa chính trên địa bàn huyện Nho Quan”,PL2300026664,Gói thầu số 1: Tư vấn lập HSMT và đánh giá HSDT gói thầu số 02,0,6101000,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,UBND huyện Nho Quan,384/QĐ-UBND,0,Trong nước,[],"['IB2300043350', 'IB2300043350', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '1a435e6f-1412-421f-99a4-26e32ed6e63b', 0]"
IB2300043243,2023-03-17T16:51:37,Sở Nông nghiệp và Phát triển nông thôn tỉnh Điện Biên,PL2300032738,Sửa chữa sân Sở Nông nghiệp và Phát triển nông thôn tỉnh Điện Biên (Khu vực sân Chi cục Thủy lợi),0,89402000,TG,CDTRG,1_MTHS,XL,2023-03-09T23:59:59,Sở Nông nghiệp và PTNT tỉnh Điện Biên,33/QĐ-SNN,0,Trong nước,[],"['IB2300043243', 'IB2300043243', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '8e8b9613-0c67-4bb5-8dd0-299de1a8ff1d', 0]"
IB2300043316,2023-03-17T18:03:52,Phòng Tài nguyên và Môi trường Quận 8,PL2300033664,“Giám sát chất lượng môi trường hàng năm (02 mùa trong năm)”,0,65450000,TG,CDTRG,1_MTHS,TV,2023-03-15T23:59:59,Phòng Tài nguyên và Môi trường Quận 8,15/QĐ-TNMT,0,Trong nước,[],"['IB2300043316', 'IB2300043316', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'b940b736-3c7f-4c94-8a2f-d78c34e89d9a', 0]"
IB2300043279,2023-03-17T17:16:43,Ủy Ban Nhân Dân Phường Hội Nghĩa,PL2300027794,Tư vấn lập hồ sơ mời thầu và đánh giá hồ sơ dự thầu,0,22331302,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ủy ban nhân dân phường Hội Nghĩa,110/QĐ-UBND,0,Trong nước,[],"['IB2300043279', 'IB2300043279', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'f5f266d4-cb95-450d-8e1c-e2a7005d9efb', 0]"
IB2300043277,2023-03-17T17:22:20,Bệnh viện đa khoa Huyện Yên Châu,PL2300031061,"Mua vật tư, hàng hoá phục vụ công tác KSNK và người bệnh",0,98568000,TG,CDTRG,1_MTHS,HH,2023-03-16T23:59:59,Bệnh viện đa khoa Yên Châu,Số: 114/QĐ-BVĐK,0,Trong nước,[],"['IB2300043277', 'IB2300043277', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'fe39a7b4-38dd-4570-bd94-b7acd5174485', 0]"
IB2300043239,2023-03-17T16:48:35,Ban Quản lý dự án đầu tư xây dựng khu vực Quận 3,PL2300031634,"Tư vấn lập hồ sơ mời thầu, đánh giá hồ sơ dự thầu gói thầu tư vấn lập báo cáo kinh tế kỹ thuật",0,883000,TG,CDTRG,1_MTHS,TV,2023-03-16T23:59:59,Ban Quản lý dự án đầu tư xây dựng khu vực Quận 3,48/QĐ-BQLDA,0,Trong nước,[],"['IB2300043239', 'IB2300043239', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '2b7f70b0-d008-46e5-93d7-f1b4b2bcb3e7', 0]"
IB2300043348,2023-03-17T21:53:15,Ban quản lý dự án: “Hiện đại hóa hệ thống hồ sơ địa chính; đo vẽ lại bản đồ địa chính và xây dựng cơ sở dữ liệu địa chính trên địa bàn huyện Nho Quan”,PL2300026644,Gói thầu số 01: Tư vấn lập HSMT và đánh giá HSDT,0,6387000,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,UBND huyện Nho Quan,383/QĐ-UBND,0,Trong nước,[],"['IB2300043348', 'IB2300043348', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'ca78ea71-e27b-43d2-aaf8-ed608b3d7c09', 0]"
IB2300043312,2023-03-17T17:48:02,Sở Văn hóa và Thể thao Hà Nội,PL2300033674,Gói thầu 8: Thuê vũ đoàn Hà Nội trẻ phục vụ Chương trình nghệ thuật kỷ niệm 50 năm “Chiến thắng trở về” của các chiến sỹ cách mạng bị địch bắt tù đày thành phố Hà Nội (3/1973 – 3/2023),0,50000000,TG,CDTRG,1_MTHS,PTV,2023-03-16T23:59:59,Sở Văn hóa và Thể thao Hà Nội,171/QĐ-SVHTT,0,Trong nước,[],"['IB2300043312', 'IB2300043312', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'e4d54d2b-adf5-4ae5-af05-f137bc472a9d', 0]"
IB2300043254,2023-03-17T17:13:54,PHÒNG GD NHCSXH QUẬN SƠN TRÀ,PL2300031277,Tư vấn Quản lý dự án,0,61971000,TG,CDTRG,1_MTHS,TV,2023-03-17T23:59:59,PGD NHCSXH quận Sơn Trà,03,0,Trong nước,[],"['IB2300043254', 'IB2300043254', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '109d01e1-5a18-4d91-99aa-d94c30e6a1ea', 0]"
IB2300043238,2023-03-17T16:47:04,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ GIA Ý,PL2200010364,Tư vấn thẩm định hồ sơ mời thầu và kết quả lựa chọn nhà thầu,0,2160000,TG,CDTRG,1_MTHS,TV,2022-09-22T23:59:59,Văn phòng Ủy ban nhân dân Quận 12,718/QĐ-VP,0,Trong nước,[],"['IB2300043238', 'IB2300043238', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '2f8f1def-793b-45e9-a565-3ac086e27fc0', 0]"
IB2300043346,2023-03-17T21:43:56,UBND xã Khánh Mậu,PL2300033730,Tư vấn quản lý dự án,0,146611000,TG,CDTRG,1_MTHS,TV,2023-03-16T23:59:59,UBND xã Khánh Mậu,47/QĐ-UBND,0,Trong nước,[],"['IB2300043346', 'IB2300043346', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '3b77d436-e3ed-4e81-b03f-6c63a519d5b5', 0]"
IB2300043276,2023-03-17T17:13:29,Ban Quản lý dự án đầu tư xây dựng thành phố Tam Điệp,PL2300032910,"gói thầu tư vấn khảo sát, lập Báo cáo kinh tế - kỹ thuật đầu tư xây dựng công trình Sửa chữa nhà hiệu bộ, nhà học 2 tầng 4 lớp và các hạng mục phụ trợ trường mầm non Yên Bình, thành phố Tam Điệp",0,194913000,TG,CDTRG,1_MTHS,TV,2023-03-17T23:59:59,UBND thành phố Tam Điệp,360/QĐ-UBND,0,Trong nước,[],"['IB2300043276', 'IB2300043276', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '4e814bb5-7aff-498a-a8d5-afd4b290630e', 0]"
IB2300043310,2023-03-17T17:45:17,Sở Văn hóa và Thể thao Hà Nội,PL2300033674,Gói thầu 7: Thuê vũ đoàn Hà Thành phục vụ Chương trình nghệ thuật kỷ niệm 50 năm “Chiến thắng trở về” của các chiến sỹ cách mạng bị địch bắt tù đày thành phố Hà Nội (3/1973 – 3/2023),0,50000000,TG,CDTRG,1_MTHS,PTV,2023-03-16T23:59:59,Sở Văn hóa và Thể thao Hà Nội,170/QĐ-SVHTT,0,Trong nước,[],"['IB2300043310', 'IB2300043310', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'd8ee4c20-e2c8-45b8-a516-02c97d76e261', 0]"
IB2300043235,2023-03-17T16:46:34,Bệnh viện Quận Bình Thạnh,PL2300031929,Dịch vụ tư vấn lập HSMT và đánh giá HSDT gói thầu dịch vụ bảo vệ năm 2023-2024 tại Bệnh viện quận Bình Thạnh,0,13108000,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,Bệnh viện quận Bình Thạnh,68/QĐ-BV,0,Trong nước,[],"['IB2300043235', 'IB2300043235', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a347af97-82f7-4c5a-8052-90514464605f', 0]"
IB2300043266,2023-03-17T17:11:43,Phòng giao dịch Ngân hàng Chính sách xã hội huyện Hòa Vang,PL2300031432,Tư vấn QLDA,0,91377000,TG,CDTRG,1_MTHS,TV,2023-03-17T23:59:59,Phòng giao dịch Ngân hàng Chính sách xã hội huyện Hòa Vang,03/NHCS-QĐ.XDCB,0,Trong nước,[],"['IB2300043266', 'IB2300043266', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '1c3de2d7-ea5c-42be-890f-34a62d4c8c9f', 0]"
IB2300043191,2023-03-17T16:26:34,Kho bạc Nhà nước Cà Mau,PL2300011285,Chi phí Thẩm tra báo cáo kinh tế kỹ thuật,0,9621000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Kho bạc Nhà nước Cà Mau,QĐ số 76c/QĐ-KBCM,0,Trong nước,[],"['IB2300043191', 'IB2300043191', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a5f6d87c-cbca-483b-a85b-6ee9603688d8', 0]"
IB2300043181,2023-03-17T16:21:01,Kho bạc Nhà nước Cà Mau,PL2300011285,Chi phí thẩm tra báo cáo kinh tế kỹ thuật,0,10930000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Kho bạc Nhà nước Cà Mau,QĐ số 76b/QĐ-KBCM,0,Trong nước,[],"['IB2300043181', 'IB2300043181', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '9dce96c0-ebd4-4524-987d-9cc052e147b9', 0]"
IB2300043275,2023-03-17T17:11:07,Ban Quản lý dự án đầu tư xây dựng thành phố Tam Điệp,PL2300032914,"tư vấn khảo sát, lập Báo cáo kinh tế - kỹ thuật đầu tư xây dựng công trình Cải tạo nhà làm việc và các hạng mục phụ trợ trụ sở Đảng ủy - HĐND - UBND phường Yên Bình, thành phố Tam Điệp",0,243005000,TG,CDTRG,1_MTHS,TV,2023-03-17T23:59:59,UBND thành phố Tam Điệp,361/QĐ-UBND,0,Trong nước,[],"['IB2300043275', 'IB2300043275', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a5b826dd-e001-4e78-a4f5-37dc1dab5a8b', 0]"
IB2300043189,2023-03-17T16:25:40,"Ban quản lý dự án đầu tư xây dựng huyện Văn Quan, tỉnh Lạng Sơn",PL2300031155,"Tư vấn lập HSMT, đánh giá HSDT",0,18428000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ban QLDA đầu tư xây dựng huyện Văn Quan,55/QĐ-BQLDA,0,Trong nước,[],"['IB2300043189', 'IB2300043189', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '49152118-575b-42db-bf61-5502dc419f34', 0]"
IB2300043064,2023-03-17T15:36:01,UBND xã Quỳnh Hồng,PL2300031080,Gói thầu số 01: Tư vấn quản lý dự án,0,349282000,TG,CDTRG,1_MTHS,TV,2022-07-26T23:59:59,UBND xã Quỳnh Hồng,38/QĐ-UBND,0,Trong nước,[],"['IB2300043064', 'IB2300043064', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'b84ddbdf-4421-4ab8-9e54-4fc7e1a7fa26', 0]"
IB2300043133,2023-03-17T16:20:16,Trung tâm y tế huyện sóc Sơn,PL2300030658,Mua văn phòng phẩm phục vụ công tác khám sức khỏe cho nhân dân vùng ảnh hưởng khu Liên hợp xứ lý chất thải Sóc Sơn năm 2023 của Trung tâm y tế huyện Sóc Sơn,0,88146000,TG,CDTRG,1_MTHS,HH,2023-03-13T23:59:59,Trung tâm y tế huyện sóc Sơn,178/QĐ-TTYT,0,Trong nước,[],"['IB2300043133', 'IB2300043133', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '13f04d2e-53a4-46dc-b254-b55c4947ddba', 0]"
IB2300043253,2023-03-17T17:09:56,Văn phòng giúp việc Ban Chỉ đạo Chương trình quốc gia về sử dụng năng lượng tiết kiệm và hiệu quả giai đoạn 2019-2030,PL2300030846,"Cung cấp dịch vụ  ""Xây dựng và phát  hành video clip cổ động tuyên truyền Giờ Trái đất năm 2023"" thuộc Chương trình quốc gia về sử dụng năng lượng tiết kiệm và hiệu quả giai đoạn 2019-2030",0,96000000,TG,CDTRG,1_MTHS,PTV,2023-03-13T23:59:59,Văn phòng Ban chỉ đạo tiết kiệm năng lượng,18/QĐ-VPTKNL,0,Trong nước,[],"['IB2300043253', 'IB2300043253', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '4b9dc32c-622a-4b4b-9f13-dacb82821de7', 0]"
IB2300043061,2023-03-17T15:35:52,"PHÒNG NÔNG NGHIỆP & PTNT, HUYỆN BÌNH GIANG",PL2300030020,"Tư vấn thẩm định E-HSMT, kết quả lựa chọn nhà thầu",0,5750000,TG,CDTRG,1_MTHS,TV,2023-03-14T23:59:59,Phòng Nông nghiệp và phát triển nông thôn huyện Bình Giang,03/QĐ-NN&PTNT,0,Trong nước,[],"['IB2300043061', 'IB2300043061', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '25b6693d-871f-4dfa-8c8d-37b2527f1a17', 0]"
IB2300043192,2023-03-17T16:25:39,Bệnh viện Đa khoa khu vực Bắc Quảng Bình,PL2300032717,Mua sắm giấy in và mực in mã vạch,0,58000000,TG,CDT,1_MTHS,HH,2023-03-08T23:59:59,Bệnh viện Đa khoa khu vực Bắc Quảng Bình,175/QĐ-BV,0,Trong nước,[],"['IB2300043192', 'IB2300043192', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '653540ae-fa44-4999-9ccc-dc36a98580d1', 0]"
