IB2300036483,2023-03-09T22:09:01.473,PL2300026363,TX,"Kế hoạch lựa chọn nhà thầu gói thầu cung ứng hàng hóa: Mua cây giống cam sành, phân Lân Supe Lâm thao, phân Đạm urê Hà Bắc, phân Kali clorua, thuốc BVTV Taisieu 1,9EC cho các hộ thực hiện trồng mới cây Cam sành năm 2023","Gói thầu cung ứng hàng hóa: Mua cây giống cam sành, phân lân Supe Lâm Thao, phân đạm urê Hà Bắc, phân Laki clorua, thuốc BVTV Taisieu 1,9EC cho các hộ thực hiện trồng mới cây cam sành năm 2023",Trung tâm Dịch vụ nông nghiệp huyện Bạch Thông,Trung tâm Dịch vụ nông nghiệp huyện Bạch Thông,"Ngân sách nhà nước: 134.330.640 đồng, nhân dân đối ứng (đóng góp): 40.599.000 đồng.",HH,CHCTRG,TG,1,1_MTHS,120D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T08:00:00,2023-03-15T08:00:00,https://muasamcong.mpi.gov.vn,30D,0,Cam kết,429/QĐ-UBND,2023-03-08T15:08:25.000+0000,UBND huyện Bạch Thông,http://localhost:1234/api/download/file/browser/public?fileId=efd33284-6abc-4e41-86fd-be07e9bed62a,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=a19ffc89-4b51-4c15-b021-8750211b88f9,174929640,1,2023-03-15T08:26:16,"[['vn2601052366', 'CÔNG TY CỔ PHẦN NÔNG NGHIỆP TỐT', 174929200, 0, 174929200, 30, 0, 0, '120D']]"
IB2300037640,2023-03-10T22:08:06.677,PL2300029175,TX,Mua sắm vật tư bổ sung TTB và củng cố chính quy trạm SCTH,Mua sắm vật tư bổ sung TTB và củng cố chính quy trạm SCTH,Lữ đoàn 147,Lữ đoàn 147,Ngân sách quốc phòng,HH,CHCTRG,TG,1,1_MTHS,15D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T08:00:00,2023-03-15T08:00:00,https://muasamcong.mpi.gov.vn,60D,0,Cam kết,498/QĐ-LĐ,2023-03-08T15:07:01.000+0000,Lữ đoàn 147,http://localhost:1234/api/download/file/browser/public?fileId=60efa164-31be-48e4-90ef-6d176fbe27af,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=cf8105dc-0e42-443a-905c-3dd44f8c1704,99375000,2,2023-03-15T08:28:41,"[['vn0202123526', 'CÔNG TY CỔ PHẦN QUỐC TẾ GREEN VINA', 89642000, 0, 89642000, 60, 0, 0, '15D'], ['vn0201905256', 'HỘ KINH DOANH ĐỖ BÍCH HẰNG', 96130000, 0, 96130000, 60, 0, 0, '15D']]"
IB2300036227,2023-03-09T16:10:36.78,PL2300028057,TX,Gói thầu số 09: Mua sắm máng xối composite phục vụ thay thế máng xối kho than tại Trạm chế biến và kinh doanh Vân Phong,Gói thầu số 09: Mua sắm máng xối composite phục vụ thay thế máng xối kho than tại Trạm Chế biến và kinh doanh Vân Phong,CÔNG TY KINH DOANH THAN ĐÔNG BẮC MIỀN NAM - CHI NHÁNH TỔNG CÔNG TY ĐÔNG BẮC ,CÔNG TY KINH DOANH THAN ĐÔNG BẮC MIỀN NAM - CHI NHÁNH TỔNG CÔNG TY ĐÔNG BẮC ,Chi phí sản xuất và kinh doanh năm 2023 của Công ty kinh doanh than Đông Bắc Miền Nam,HH,CHCTRG,TG,1,1_MTHS,15D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T09:00:00,2023-03-15T09:00:00,https://muasamcong.mpi.gov.vn,50D,0,Cam kết,223/QĐ-MN,2023-03-09T09:08:31.000+0000,Công ty Kinh doanh than Đông Bắc Miền Nam - Chi nhánh Tổng công ty Đông Bắc,http://localhost:1234/api/download/file/browser/public?fileId=aa3cbce8-5609-4008-a392-b424b21dc059,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=0744e8d1-fd5a-4d0e-a585-a9ff42f35e36,507375000,1,2023-03-15T09:05:08,"[['vn4400930695', 'CÔNG TY TNHH THƯƠNG MẠI - ĐÚC KIM LOẠI HƯNG AN', 438750000, 0, 438750000, 50, 0, 0, '5D']]"
IB2300032695,2023-03-09T15:30:11.984,PL2300025104,TX,"Mua sắm vật chất, trang thiết bị phục vụ sửa chữa Tác chiến năm 2023","Mua sắm vật chất, trang thiết bị phục vụ sửa chữa 
Tác chiến năm 2023","Trung đoàn 228, Sư đoàn 365, QC PKKQ","Trung đoàn 228, Sư đoàn 365, QC PKKQ",nguồn NSQP thường xuyên,HH,CHCT,TG,1,1_MTHS,30D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T10:00:00,2023-03-15T10:00:00,https://muasamcong.mpi.gov.vn,25D,4500000,Cam kết,142/QĐ-TĐ,2023-03-09T08:27:49.000+0000,Trung đoàn 228,http://localhost:1234/api/download/file/browser/public?fileId=f7ab9083-b1c6-4bc1-a8f7-09c81025135d,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=58d45595-76d9-428d-925b-c7eb94749c1b,300000000,2,2023-03-15T10:17:29,"[['vn2400331144', 'HỘ KINH DOANH NGUYỄN ĐỨC VÂN', 189240000, 0, 189240000, 25, 4500000, 55, '20D'], ['vn0202123526', 'CÔNG TY CỔ PHẦN QUỐC TẾ GREEN VINA', 269595000, 0, 269595000, 25, 4500000, 55, '30D']]"
IB2300034594,2023-03-08T14:22:33.85,PL2300024390,TX,Mua sắm tài sản cho UBND xã và Ban chỉ huy quân sự xã Thanh Mỹ,Gói thầu số 03: Mua sắm tài sản cho UBND xã và Ban chỉ huy quân sự xã Thanh Mỹ,Ủy ban nhân dân xã Thanh Mỹ,Ủy ban nhân dân xã Thanh Mỹ,Chi thường xuyên ngân sách thị xã Sơn Tây,HH,CHCT,TG,1,1_MTHS,30D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T15:00:00,2023-03-15T15:00:00,https://muasamcong.mpi.gov.vn,90D,7000000,Cam kết,46/QĐ-UBND,2023-03-07T13:13:50.000+0000,UBND xã Thanh Mỹ,http://localhost:1234/api/download/file/browser/public?fileId=f1145405-7e62-4456-914a-24d07421f0f0,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=b09535d7-3b78-4f5b-9810-f1431c917ffa,679625000,1,2023-03-15T15:03:01,"[['vn0105437830', 'CÔNG TY CỔ PHẦN XÂY DỰNG NGUYỄN QUANG', 678896500, 0, 678896500, 90, 7000000, 120, '30D']]"
IB2300035130,2023-03-08T15:29:06.291,PL2300027089,TX,Mua sắm phim Xquang cho Trung tâm y tế huyện Tràng Định Năm 2023.,Mua sắm phim Xquang cho Trung tâm y tế huyện Tràng Định Năm 2023.,Trung tâm y tế huyện Tràng Định,Trung tâm y tế huyện Tràng Định,"Nguồn ngân sách nhà nước, nguồn kinh phí do quỹ bảo hiểm y tế chi trả, nguồn thu viện phí và nguồn kinh phí hợp pháp khác của đơn vị.",HH,CHCTRG,TG,1,1_MTHS,12M,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T15:00:00,2023-03-15T15:00:00,https://muasamcong.mpi.gov.vn,30D,0,Cam kết,64/QĐ-TTYT,2023-03-08T08:27:03.000+0000,Trung tâm y tế huyện Tràng Định,http://localhost:1234/api/download/file/browser/public?fileId=0241e663-fdd9-48a4-9256-6be1fa49a821,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=2c8d813a-9ef7-4b77-9985-fc947c06d383,190100000,1,2023-03-15T15:54:55,"[['vn0101953129', 'CÔNG TY CỔ PHẦN SẢN XUẤT VÀ XUẤT NHẬP KHẨU VIETLAND ', 190100000, 0, 190100000, 30, 0, 0, '5D']]"
IB2300035021,2023-03-08T14:12:50.641,PL2300016451,TX,Công trình: Sửa chữa Trụ sở cơ quan Phòng Tài chính - Kế hoạch,Gói thầu số 06: Thi công sửa chữa,CÔNG TY TNHH TƯ VẤN ĐẦU TƯ VÀ XÂY DỰNG TRƯỜNG THỊNH,CÔNG TY TNHH TƯ VẤN ĐẦU TƯ VÀ XÂY DỰNG TRƯỜNG THỊNH,Ngân sách thành phố (vốn sự nghiệp),PTV,CHCT,TG,1,1_MTHS,90D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T09:00:00,2023-03-15T09:00:00,https://muasamcong.mpi.gov.vn,90D,11000000,Thư bảo lãnh,09/QĐ-PTCKH,2023-03-07T06:47:52.000+0000,Phòng Tài chính - Kế hoạch thành phố Phú Quốc,http://localhost:1234/api/download/file/browser/public?fileId=fa18d467-8145-4bda-82b3-23a3458cc951,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=ae89cbf8-5a69-4427-a1ff-2b93d652c9bd,881855956,4,2023-03-15T09:05:14,"[['vn1700595650', 'CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN PHÚ ĐỨC PHÁT', 925913397.6556, 0, 832396144.4924, 90, 11000000, 120, '90D'], ['vn2802470966', 'CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG NGHI SƠN', 767682906.0298, 0, 752329247.9092, 90, 11000000, 120, '90D'], ['vn1700449963', 'CÔNG TY TRÁCH NHIỆM HỮU HẠN PHÚ CƯỜNG THỊNH', 870871246.5142, 0, 744594915.7696, 90, 11000000, 120, '90D'], ['vn1701944833', 'CÔNG TY TNHH TRIỆU BẮC', 820374277.0231, 0, 820374277.0231, 90, 11000000, 120, '90D']]"
IB2300031363,2023-03-09T14:26:18.759,PL2300024331,DTPT,"Cải tạo, nâng cấp Đài tưởng niệm liệt sỹ xã Yến Sơn, huyện Hà Trung",Gói thầu số 03: Thi công xây dựng công trình + Lắp đặt thiết bị,UBND xã Yến Sơn,CÔNG TY TNHH TƯ VẤN ĐẦU TƯ XÂY DỰNG MINH TRUNG,Theo Nghị quyết số 44/QĐ-UBND ngày 12/01/2022 của HĐND xã Yến Sơn,XL,DTRR,TG,1,1_MTHS,4M,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T07:00:00,2023-03-15T07:00:00,https://muasamcong.mpi.gov.vn,90D,20000000,Thư bảo lãnh,37/QĐ-UBND,2023-03-01T07:24:24.000+0000,UBND xã Yến Sơn,http://localhost:1234/api/download/file/browser/public?fileId=a8c19585-7e90-4178-84f8-4d20853f7dae,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=20340d31-9050-45a7-b8bd-7566a65e7c89,1732550000,2,2023-03-15T07:06:02,"[['vn2801079439', 'CÔNG TY TNHH NGỌC KHÁNH', 1729945551, 0, 1695346639.98, 90, 20000000, 120, '120D'], ['vn2802426420', 'CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI MAI THANH', 1726185144, 0, 1726185144, 90, 20000000, 120, '115D']]"
IB2300035084,2023-03-08T14:57:18.112,PL2300027070,TX,"Phát triển các tuyến ống phân phối cấp nước năm 2023 (đợt 1),  hạng mục 21 tuyến ống phân phối cấp nước",Gói thầu số 05: Mua vật tư chính phục vụ thi công 21 tuyến ống phân phối,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG TỔNG HỢP TRÀ VINH,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG TỔNG HỢP TRÀ VINH,Vốn vay và vốn của công ty,HH,CHCT,TG,1,1_MTHS,30D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T15:00:00,2023-03-15T15:00:00,https://muasamcong.mpi.gov.vn,45D,19000000,Thư bảo lãnh,48/QĐ-CTN,2023-03-08T07:55:51.000+0000,Công ty Cổ phần Cấp thoát nước Trà Vinh,http://localhost:1234/api/download/file/browser/public?fileId=304cc84b-b01b-43c2-b0aa-38edc10c7876,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=5f40ccaa-ac60-4cfc-96bc-f373f1d014af,1314516247,3,2023-03-15T15:03:11,"[['vn0307858528', 'CÔNG TY TNHH GIẢI PHÁP MÔI TRƯỜNG VÀ NƯỚC VIỆT', 1087511150, 0, 1087511150, 45, 19000000, 75, '30D'], ['vn0102131058', 'Công ty Cổ phần WesternTech Việt Nam', 1248625000, 0, 1248625000, 45, 19000000, 75, '30D'], ['vn1100101324', 'CÔNG TY TNHH HÓA NHỰA ĐỆ NHẤT', 832348000, 0, 832348000, 45, 19000000, 75, '20D']]"
IB2300034940,2023-03-08T13:55:24.999,PL2300020730,TX,"Phê Duyệt danh mục, dự toán và kế hoạch lựa chọn nhà thầu gói thầu: Trang Thiết bị phục vụ cho đề án 06 về công tác định danh điện tử trên địa bàn thành phố Điện Biên Phủ",Trang thiết bị phục vụ cho đề án 06 về công tác định danh điện tử trên địa bàn thành phố Điện Biên Phủ,Công An thành phố Điện Biên Phủ,Công An thành phố Điện Biên Phủ,Ngân sách địa phương năm 2023,HH,CHCT,TG,1,1_MTHS,30D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-15T14:00:00,2023-03-15T14:00:00,https://muasamcong.mpi.gov.vn,60D,10000000,Thư bảo lãnh,455/QĐ-CATP,2023-03-06T05:05:22.000+0000,Công an thành phố Điện Biên Phủ,http://localhost:1234/api/download/file/browser/public?fileId=4b1a499c-6644-43f8-a824-46efbb88d783,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=f1f420a2-8981-4502-9ad2-ec2b937b1a74,982800000,1,2023-03-15T14:29:09,"[['vn8098182862', 'Trung Tâm máy văn phòng Sharp', 974760000, 0, 974760000, 60, 10000000, 90, '10D']]"
