IB2300032092,2023-03-03T17:19:52.678,PL2300024920,DTPT,Kế hoạch lựa chọn nhà thầu,Thi công xây dựng công trình,UBND XÃ ĐẠI HƯNG,CÔNG TY CỔ PHẦN KIẾN TRÚC XÂY DỰNG ĐỨC MINH,"Ngân sách tỉnh hỗ trợ, ngân sách huyện, ngân sách xã và các nguồn vốn hợp pháp khác",XL,DTRR,TG,1,1_MTHS,360D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T07:00:00,2023-03-14T07:00:00,https://muasamcong.mpi.gov.vn,60D,107352000,Thư bảo lãnh,91/QĐ-UBND,2023-03-01T10:19:07.000+0000,Ủy ban nhân dân xã Đại Hưng,http://localhost:1234/api/download/file/browser/public?fileId=167f186f-9223-494e-b4c4-4b2cd165df7c,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=aaffcb48-d221-4271-9352-853bda44bb6d,10735156000,1,2023-03-14T07:01:21,"[['vn0106173796', 'CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG MINH KHANG PHÁT', 10731382280, 0, 10731382280, 60, 107352000, 90, '360D']]"
IB2300024222,2023-02-24T13:53:51.898,PL2300018158,TX,Kế hoạch lựa chọn nhà thầu các gói thầu Thuộc nghiệp vụ: Kinh phí phòng chống dịch cúm gia cầm,Mua thuốc sát trùng Hankon WS (hoặc tương đương),Chi cục Chăn nuôi và Thú y Hà Nội,Chi cục Chăn nuôi và Thú y Hà Nội,Ngân sách Thành phố Hà Nội,HH,DTRR,TG,1,1_HTHS,270D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T15:00:00,2023-03-14T15:00:00,https://muasamcong.mpi.gov.vn,120D,300000000,Thư bảo lãnh,107/QĐ-CNTY,2023-02-23T10:59:47.000+0000,Chi cục Chăn nuôi và Thú y Hà Nội,http://localhost:1234/api/download/file/browser/public?fileId=44a26f4b-d7dd-4fe6-8412-d5db6a17958e,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=58f49c90-0895-4b4d-ad2e-6d30846aa418,10350000000,0,2023-03-14T15:10:27,[]
IB2300030212,2023-03-02T08:56:30.764,PL2300016067,TX,Đường Nội thị trấn Sông Đốc (đường vào trụ sở hành chính thị trấn Sông Đốc đấu nối tuyến Kênh Quảng Thép),Gói thầu số 04: Thi công xây dựng công trình,Ban Quản lý dự án đầu tư xây dựng huyện Trần Văn Thời.,Ban Quản lý dự án đầu tư xây dựng huyện Trần Văn Thời.,Ngân sách nhà nước,XL,DTRR,TG,1,1_MTHS,120D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,90D,40000000,Thư bảo lãnh,124,2023-02-27T17:00:00.000+0000,Ban quản lý dự án đầu tư xây dựng huyện Trần Văn Thời,http://localhost:1234/api/download/file/browser/public?fileId=74648923-fba4-442b-a3a9-550de39ff1c0,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=20df597b-a8a6-4f0a-a1a6-bc2b416ccd7a,2796354000,1,2023-03-14T09:02:58,"[['vn2000968997', 'CÔNG TY TNHH MỘT THÀNH VIÊN XÂY DỰNG MINH KHA', 2700257410, 0, 2700257410, 90, 40000000, 120, '120D']]"
IB2300032317,2023-03-03T21:57:43.848,PL2300018742,TX,"Quyết định về việc phê duyệt kế hoạch lựa chọn nhà thầu các gói thầu lập đồ án Quy hoạch phân khu xây dựng (tỷ lệ 1/2000) Khu vực phía Nam đường 21 tháng 8, phường Bảo An và phường Phước Mỹ, thành phố Phan Rang - Tháp Chàm, tỉnh Ninh Thuận",Gói thầu số 06 - Lập đồ án quy hoạch,Phòng Quản lý Đô thị thành phố Phan Rang - Tháp Chàm,Phòng Quản lý Đô thị thành phố Phan Rang - Tháp Chàm,Nguồn kinh phí xã hội hóa - Tài trợ lập quy hoạch (Theo Văn bản số 4293/UBND-KTTH ngày 03/10/2022 của UBND tỉnh Ninh Thuận về việc lập các đồ án quy hoạch phân khu trên địa bàn thành phố PR - TC,TV,DTRR,TG,1,1_HTHS,180D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,120D,0,Cam kết,25/QĐ-QLĐT,2023-03-02T14:46:27.000+0000,Phòng Quản lý đô thị thành phố Phan Rang - Tháp Chàm,http://localhost:1234/api/download/file/browser/public?fileId=1e4979ea-7376-4e0a-bd9f-5d34b0891d66,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=b1cb8ef1-588c-4209-88a4-72803346826a,1371181716,0,2023-03-14T09:04:04,[]
IB2300030660,2023-03-02T11:32:18.688,PL2300019785,TX,(VT-0183/23-XL-TTH)Vật tư cho hoán cải tủ máy cắt trung thế trên BK-20,(VT-0183/23-XL-TTH) Vật tư cho hoán cải tủ máy cắt trung thế trên BK-20,Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,Lô 09-1,HH,DTRR,TG,1,1_MTHS,60D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,60D,3000000,Cam kết,253/23-XL/HSMT,2023-03-01T04:30:06.000+0000,XNXL,http://localhost:1234/api/download/file/browser/public?fileId=7b090383-8541-48e0-b77c-ffca0a3058bd,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=ae0bfeca-2c58-47a8-b9e2-63e3bc29c9bc,209742500,1,2023-03-14T09:07:47,"[['vn0303014918', 'CÔNG TY CỔ PHẦN THƯƠNG MẠI KỸ THUẬT M.T', 201204300, 0, 201204300, 60, 3000000, 90, '60D']]"
IB2300031398,2023-03-03T09:06:32.428,PL2300022989,TX,"Duy trì, chăm sóc cây xanh Khu Quần thể Tượng đài Mẹ Việt Nam Anh hùng năm 2023 (Tượng đài Mẹ Việt Nam Anh hùng và Nghĩa trang liệt sĩ tỉnh Quảng Nam)","Duy trì, chăm sóc cây xanh Khu Quần thể Tượng đài Mẹ Việt Nam Anh hùng năm 2023 (Tượng đài Mẹ Việt Nam Anh hùng và Nghĩa trang liệt sĩ tỉnh Quảng Nam)","Sở Văn hóa, Thể thao và Du lịch tỉnh Quảng Nam","Sở Văn hóa, Thể thao và Du lịch tỉnh Quảng Nam",Ngân sách nhà nước,PTV,DTRR,TG,1,1_MTHS,12M,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,90D,40000000,Thư bảo lãnh,61/QĐ-SVHTTDL,2023-03-02T02:03:01.000+0000,"Sở Văn hoá, Thể thao và Du lịch tỉnh Quảng Nam",http://localhost:1234/api/download/file/browser/public?fileId=3f2aed6b-de9b-4a1a-9dcf-ee2c6c4947c3,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=d1ce80c4-4acc-48c4-8b84-d44e37f0e3b9,3097967000,1,2023-03-14T09:03:58,"[['vn4000472377', 'CÔNG TY TNHH THIÊN PHÚ HƯNG', 2725310260, 0, 2725310260, 90, 40000000, 120, '365D']]"
IB2300031299,2023-03-02T23:03:54.121,PL2300006158,DTPT,"KHLCNT các gói thầu phục vụ công tác thi công hạng mục sân vườn, cảnh quan các công trình nhà D1, nhà D7.1, nhà D7.2, nhà D8.1 và nhà D8.2 thuộc Khu ký túc xá số 4 - Dự án Đầu tư xây dựng Khu ký túc xá sinh viên Đại học Quốc gia Hà Nội (QG-HN05)","Thi công xây dựng và lắp đặt thiết bị hạng mục sân vườn, cảnh quan các công trình nhà D1; D7.1, nhà D7.2, nhà D8.1, nhà D8.2 thuộc Khu KTX số 4",Ban Quản lý dự án Đầu tư xây dựng Đại học Quốc gia Hà Nội tại Hòa Lạc,Ban Quản lý dự án Đầu tư xây dựng Đại học Quốc gia Hà Nội tại Hòa Lạc,Ngân sách nhà nước,XL,DTRR,TG,1,1_MTHS,60D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,90D,48000000,Thư bảo lãnh,27/QĐ-QLDAHL,2023-02-27T15:55:53.000+0000,Ban Quản lý dự án Đầu tư xây dựng Đại học Quốc gia Hà Nội tại Hòa Lạc,http://localhost:1234/api/download/file/browser/public?fileId=42692e4c-bed3-4c33-9fba-b37545c03de0,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=a178dde3-61bd-4a81-ab65-d5ac2445239a,3237864683,1,2023-03-14T09:00:49,"[['vn3702568737', 'CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG NAM BÌNH DƯƠNG', 3222799660.3659, 0, 3222799660.3659, 90, 48000000, 120, '60D']]"
IB2300030904,2023-03-03T10:47:54.868,PL2200080297,TX,"Sửa chữa, lắp đặt bổ sung cột biển tên đường, tên phố trên địa bàn thành phố Hạ Long","Sửa chữa, lắp đặt bổ sung cột biển tên đường, tên phố trên địa bàn thành phố Hạ Long","Phòng Văn hóa và Thông tin thành phố Hạ Long, tỉnh Quảng Ninh","Phòng Văn hóa và Thông tin thành phố Hạ Long, tỉnh Quảng Ninh",Ngân sách Thành phố,XL,DTRR,TG,1,1_MTHS,80D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T10:00:00,2023-03-14T10:00:00,https://muasamcong.mpi.gov.vn,90D,27531000,Thư bảo lãnh,08/QĐ-VHTT,2023-02-27T02:39:53.000+0000,UBND thành phố Hạ Long,http://localhost:1234/api/download/file/browser/public?fileId=dc154f2e-abe5-4020-b78e-d1b075719a43,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=425355cc-8989-4adb-ac27-f2174564aa7e,1835422000,1,2023-03-14T10:22:56,"[['vn5700614702', 'CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ XÂY DỰNG', 1776616799.5, 0, 1776616799.5, 90, 27531000, 120, '80D']]"
IB2300029081,2023-03-01T15:54:42.794,PL2300022117,DTPT,Trại tạm giam Công an tỉnh Bạc Liêu,Gói thầu TV06: Tư vấn lập thiết kế dự toán,CÔNG AN TỈNH BẠC LIÊU,CÔNG AN TỈNH BẠC LIÊU,Đầu tư phát triển,TV,DTRR,TG,1,1_HTHS,45D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,150D,0,Cam kết,Số 33/QĐ-CAT-PHC ngày27/02/2023,2023-02-26T17:00:00.000+0000,CÔNG AN TỈNH BẠC LIÊU,http://localhost:1234/api/download/file/browser/public?fileId=1cdc51bb-9902-4958-89d4-95c1f3137113,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=bd8277a2-ec57-4a9a-a999-ca37d0596bde,691209000,0,2023-03-14T09:14:26,[]
IB2300032326,2023-03-03T21:42:44.662,PL2300013949,DTPT,"Kế hoạch lựa chọn nhà thầu các gói thầu công trình: Nâng cấp, sửa chữa trường lớp học(46 phòng: TH Phước Mỹ (08 Phòng), TH Thanh Sơn (16 Phòng), TH Mỹ Đông (06 Phòng), TH Đô Vinh 3 (10 Phòng) và THCS Lê Văn Tám (06 Phòng) và sửa chữa tường rào (TH Đô Vinh 1, TH Đài Sơn và THCS Trần Phú)",Gói thầu số 08: Thi công xây dựng công trình,Ban quản lý dự án đầu tư xây dựng thành phố Phan Rang Tháp Chàm,Ban quản lý dự án đầu tư xây dựng thành phố Phan Rang Tháp Chàm,Ngân sách thành phố từ nguồn thu sử dụng đất thành phố và các nguồn vốn hợp pháp khác trong giai đoạn 2021-2025 theo Nghị quyết số 85/NQ-HĐND ngày 21/12/2021 của Hội đồng nhân dân thành phố,XL,DTRR,TG,1,1_MTHS,240D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T15:20:00,2023-03-14T15:20:00,https://muasamcong.mpi.gov.vn,150D,78000000,Thư bảo lãnh,43/QĐ-BQLDA,2023-03-03T14:27:36.000+0000,Ban quản lý dự án đầu tư xây dựng thành phố Phan Rang Tháp Chàm,http://localhost:1234/api/download/file/browser/public?fileId=ee913069-2df4-441a-935a-338e33ac74c0,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=6905d543-bfb1-42c3-b719-bc9be758f879,5212572323,1,2023-03-14T15:20:28,"[['vn4500614340', 'CÔNG TY TNHH THƯƠNG MẠI KHANG THỊNH NINH THUẬN', 5120485901, 0, 5120485901, 150, 78000000, 180, '240D']]"
IB2300031374,2023-03-02T22:52:00.31,PL2300018901,DTPT,"Kế hoạch LCNT dự án Cải tạo, sửa chữa Trung tâm kiểm định ngoại ngữ Học viện Khoa học Quân sự (Ký hiệu HV3) của Tổng cục II",Gói thầu số 03: Tư vấn lập hồ sơ TKBVTC-DT,HỌC VIỆN KHOA HỌC QUÂN SỰ,HỌC VIỆN KHOA HỌC QUÂN SỰ,Ngân sách Quốc phòng,TV,DTRR,TG,1,1_HTHS,30D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,90D,0,Cam kết,491/QĐ-HVKHQS,2023-03-02T15:45:40.000+0000,Học viện khoa học quân sự,http://localhost:1234/api/download/file/browser/public?fileId=1c605073-46d9-4168-9627-f24dab630d71,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=556d7054-c7a3-426a-aa23-1fb69a74acf9,931237000,0,2023-03-14T09:04:46,[]
IB2300031550,2023-03-03T10:24:13.799,PL2300023000,TX,"Duy trì, chăm sóc cây xanh Khu lưu niệm Chủ tịch Hội đồng Nhà nước Võ Chí Công năm 2023","Duy trì, chăm sóc cây xanh Khu lưu niệm Chủ tịch Hội đồng Nhà nước Võ Chí Công năm 2023","Sở Văn hóa, Thể thao và Du lịch tỉnh Quảng Nam","Sở Văn hóa, Thể thao và Du lịch tỉnh Quảng Nam",Ngân sách nhà nước,PTV,DTRR,TG,1,1_MTHS,12M,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T11:00:00,2023-03-14T11:00:00,https://muasamcong.mpi.gov.vn,90D,10000000,Thư bảo lãnh,62/QĐ-SVHTTDL,2023-03-02T03:23:05.000+0000,"Sở Văn hoá, Thể thao và Du lịch tỉnh Quảng Nam",http://localhost:1234/api/download/file/browser/public?fileId=065ab5b1-80ce-443b-99b7-f974c6db97d4,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7151e3fb-6578-478f-b973-1e30465b2f87,733016000,2,2023-03-14T11:02:46,"[['vn4001113645', 'CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG THƯƠNG MẠI VẠN PHÚC', 731196749.44, 0, 497213789.6192, 90, 10000000, 120, '365D'], ['vn4001036944', 'CÔNG TY TNHH TM VÀ DV VẬN TẢI NAM NGÃI', 722172725.52, 0, 599403362.1816, 90, 10000000, 120, '365D']]"
IB2300024704,2023-03-01T14:57:28.718,PL2200083488,DTPT,"Quy hoạch chung đô thị Mộc Châu, tỉnh Sơn La đến năm 2040","Gói thầu số 03: Khảo sát, lập quy hoạch chung đô thị, lập hồ quy hoạch theo hệ thống thông tin địa lý (GIS)",Phòng Kinh tế và Hạ tầng Mộc Châu,Phòng Kinh tế và Hạ tầng Mộc Châu,Ngân sách tỉnh,TV,DTRR,TG,1,1_HTHS,270D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T08:00:00,2023-03-14T08:00:00,https://muasamcong.mpi.gov.vn,90D,0,Cam kết,216/QĐ-UBBD,2023-02-21T07:54:43.000+0000,UBND huyện Môc Châu,http://localhost:1234/api/download/file/browser/public?fileId=02c9a63c-c054-4270-ad83-7add274ec701,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=c21ff225-fcac-4d8f-a11c-cb5e55f6b8cc,10664252000,0,2023-03-14T08:23:11,[]
IB2300031437,2023-03-03T09:05:19.869,PL2300024385,TX,Gói thầu: Mua VTTB phục vụ sản xuất kinh doanh quý I năm 2023,Gói thầu: Mua VTTB phục vụ sản xuất kinh doanh quý I năm 2023,CÔNG TY ĐIỆN LỰC BẮC NINH - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,CÔNG TY ĐIỆN LỰC BẮC NINH - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,Chi phí SXKD năm 2023,HH,DTRR,TG,1,1_MTHS,30D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T10:00:00,2023-03-14T10:00:00,https://muasamcong.mpi.gov.vn,60D,50000000,Thư bảo lãnh,251/QĐ-PCBN,2022-12-28T02:00:07.000+0000,Công ty Điện lực Bắc Ninh,http://localhost:1234/api/download/file/browser/public?fileId=d393fa98-a97e-46d6-95ed-767acfe23cd9,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=44f4ea0a-c06c-4d5e-8021-ffb203bde07a,3725455465,3,2023-03-14T10:01:43,"[['vn0105813309', 'CÔNG TY TNHH THIẾT BỊ CÔNG NGHỆ HẢI ANH', 3179163790, 0, 3179163790, 60, 50000000, 90, '30D'], ['vn0104953550', 'CÔNG TY TNHH TUẤN ÂN MIỀN BẮC', 3511806210, 0, 3511806210, 60, 50000000, 100, '30D'], ['vn0106735300', 'CÔNG TY CỔ PHẦN CÁP ĐIỆN TỰ CƯỜNG', 3451790100, 0, 3451790100, 60, 50000000, 90, '30D']]"
IB2300032322,2023-03-03T21:42:24.076,PL2300017129,DTPT,Kế hoạch lựa chọn nhà thầu công trình: Xây dựng mới phòng học Trường tiểu học Phủ Hà 2 (hạng mục khối lớp học 12 phòng),Gói thầu số 13: Thi công xây dựng công trình,Ban quản lý dự án đầu tư xây dựng thành phố Phan Rang Tháp Chàm,Ban quản lý dự án đầu tư xây dựng thành phố Phan Rang Tháp Chàm,Quyết định số 3772/QĐ-UBND ngày 23/12/2022 của UBND thành phố Phan Rang –Tháp Chàm về việc giao kế hoạch đầu tư phát triển năm 2023,XL,DTRR,TG,1,1_MTHS,240D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T15:10:00,2023-03-14T15:10:00,https://muasamcong.mpi.gov.vn,150D,109000000,Thư bảo lãnh,45/QĐ-BQLDA,2023-03-03T14:11:41.000+0000,Ban quản lý dự án đầu tư xây dựng thành phố Phan Rang Tháp Chàm,http://localhost:1234/api/download/file/browser/public?fileId=a803a280-f9cf-4754-8ada-9a2193ca5e8d,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=81c327b2-bc72-4e58-860b-40ffa64c3bcd,7330617698,1,2023-03-14T15:10:33,"[['vn4500411319', 'CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI VÀ XÂY DỰNG THÀNH LONG', 7207398929, 0, 7207398929, 150, 109000000, 180, '240D']]"
IB2300026112,2023-02-24T10:12:47.178,PL2300020147,DTPT,"Phê duyệt kế hoạch lựa chọn nhà thầu Công trình: Chống quá tải, giảm bán kính cấp điện, giảm tổn thất điện năng, cải thiện chất lượng điện áp lưới điện hạ áp khu vực TP Việt Trì, TX Phú Thọ, huyện Lâm Thao, Phù Ninh năm 2023",GS35 Tư vấn giám sát,CÔNG TY ĐIỆN LỰC PHÚ THỌ - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,CÔNG TY ĐIỆN LỰC PHÚ THỌ - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,KHCB&TDTM,TV,DTRR,TG,1,1_HTHS,60D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T08:10:00,2023-03-14T08:10:00,https://muasamcong.mpi.gov.vn,90D,0,Cam kết,264/QĐ-PCPT,2023-02-21T17:00:00.000+0000,CÔNG TY ĐIỆN LỰC PHÚ THỌ - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,http://localhost:1234/api/download/file/browser/public?fileId=4936e4a2-6ad1-49e8-aa0a-6d9cba53689e,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=704b2deb-ea24-47a5-80b1-b36479395f22,250826530,0,2023-03-14T08:21:26,[]
IB2300033219,2023-03-06T15:35:30.527,PL2300025648,DTPT,"Trường Tiểu học Phú Thịnh A, huyện Tam Bình, tỉnh Vĩnh Long","Thiết bị điện, điện tử",Ban quản lý dự án đầu tư xây dựng huyện Tam Bình,Ban quản lý dự án đầu tư xây dựng huyện Tam Bình,"Ngân sách trung ương, ngân sách tỉnh và ngân sách huyện Tam Bình",HH,CHCT,TG,1,1_MTHS,90D,1,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T15:00:00,2023-03-14T15:00:00,https://muasamcong.mpi.gov.vn,120D,12000000,Thư bảo lãnh,49/QĐ-BQLDA,2023-03-06T08:27:42.000+0000,Ban quản lý dự án đầu tư xây dựng huyện Tam Bình,http://localhost:1234/api/download/file/browser/public?fileId=9d2bf9fc-e388-42c0-8dd4-22de7005e3a5,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=4c961418-6d4b-49c5-be0a-1064b82a1d58,1612800000,1,2023-03-14T15:28:47,"[['vn1801198603', 'CÔNG TY TNHH ĐẦU TƯ SẢN XUẤT VÀ THƯƠNG MẠI DỊCH VỤ VIỆT CHÂU Á', 860300000, 0, 860300000, 120, 12000000, 150, '90D']]"
IB2300028540,2023-03-03T10:20:05.288,PL2300018529,DTPT,"Kế hoạch lựa chọn nhà thầu công trình: Chỉnh trang đô thị thị trấn Chư Prông, huyện Chư Prông, tỉnh Gia Lai",Xây dựng công trình và đảm bảo ATGT,Ban quản lý dự án Đầu tư Xây dựng huyện Chư Prông,Ban quản lý dự án Đầu tư Xây dựng huyện Chư Prông,Nguồn ngân sách huyện năm 2023 (vốn hợp pháp khác),XL,DTRR,TG,1,1_MTHS,260D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T08:00:00,2023-03-14T08:00:00,https://muasamcong.mpi.gov.vn,90D,80000000,Thư bảo lãnh,40/QĐ-BQLDA,2023-03-02T02:54:17.000+0000,"Ban Quản lý dự án ĐTXD huyện Chư Prông, tỉnh Gia Lai",http://localhost:1234/api/download/file/browser/public?fileId=7e9fe549-4d34-4e13-8d9e-b1ab94b52ed3,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=b39b1405-e9a2-4b4b-84b5-7179a10cc6a1,5907296000,1,2023-03-14T08:00:57,"[['vn5900451607', 'CÔNG TY TNHH MỘT THÀNH VIÊN TRUNG QUÂN GIA LAI ', 5897722482, 0, 5897722482, 90, 80000000, 260, '260D']]"
IB2300027195,2023-03-03T09:02:20.259,PL2300020803,DTPT,"Nhà văn hóa khu phố Xích Đằng, phường Lam Sơn, thành phố Hưng Yên",Thi công xây dựng công trình,UBND Phường Lam Sơn,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG MINH TRƯỜNG,Vốn ngân sách phường và các nguồn vốn hợp pháp khác,XL,DTRR,TG,1,1_MTHS,210D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T14:00:00,2023-03-14T14:00:00,https://muasamcong.mpi.gov.vn,60D,64000000,Thư bảo lãnh,Số: 46/QĐ-UBND,2023-02-27T17:00:00.000+0000,Uỷ ban nhân dân phường Lam Sơn,http://localhost:1234/api/download/file/browser/public?fileId=6f1bee29-088a-4c88-9158-623eb6ef88fa,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=64b2a700-0108-4817-9dc5-6c2cfa572f05,4274747000,1,2023-03-14T14:02:52,"[['vn0900941923', 'CÔNG TY CỔ PHẦN THÀNH LONG HƯNG YÊN', 4269594753, 0, 4269594753, 60, 64000000, 90, '210D']]"
IB2300026109,2023-03-02T10:58:48.297,PL2300020189,TX,Dự toán: Mua sắm công tơ điện tử gián tiếp các loại 2023,Gói thầu  02: Mua sắm công tơ điện tử 3 pha gián tiếp nhiều giá cho trạm chuyên dùng hạ thế năm 2023.,CÔNG TY TNHH MỘT THÀNH VIÊN ĐIỆN LỰC ĐỒNG NAI ,CÔNG TY TNHH MỘT THÀNH VIÊN ĐIỆN LỰC ĐỒNG NAI ,Chi phí SXKD của Công ty TNHH MTV Điện lực Đồng Nai,HH,DTRR,TG,1,1_MTHS,120D,1,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-14T09:00:00,2023-03-14T09:00:00,https://muasamcong.mpi.gov.vn,120D,40000000,Thư bảo lãnh,406/QĐ-PCĐN,2023-03-02T03:57:41.000+0000,CÔNG TY TNHH MỘT THÀNH VIÊN ĐIỆN LỰC ĐỒNG NAI,http://localhost:1234/api/download/file/browser/public?fileId=a1435d13-1929-467a-98f2-77e78f158d24,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=c258690f-6a39-4606-b4fa-399379ea6a4d,2831829000,4,2023-03-14T09:11:54,"[['vn0101569346', 'CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ PHÁT TRIỂN HẠ TẦNG VIỄN THÔNG', 2570700000, 0, 2570700000, 120, 40000000, 150, '45D'], ['vn0309945783', 'CÔNG TY CỔ PHẦN HẠ TẦNG TOÀN CẦU', 2683450000, 0, 2683450000, 120, 40000000, 150, '45D'], ['vn0108453005', 'CÔNG TY CỔ PHẦN THIẾT BỊ ĐO ĐIỆN EMIC', 2480500000, 0, 2480500000, 120, 40000000, 150, '45D'], ['vn1100883174', 'CÔNG TY CỔ PHẦN THIẾT BỊ ĐIỆN VI-NA-SI-NO', 2399320000, 0, 2399320000, 120, 40000000, 150, '45D']]"
