IB2300041129,2023-03-15T22:53:14.859,00,PL2300027024,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu, gói thầu: Kiểm định chất lượng giáo dục 6 chương trình đào tạo ""Ngôn ngữ Anh, Hệ thống thông tin kinh doanh & Chuyển đổi số, Luật Kinh tế, Chất lượng cao ngành Tài chính – Ngân hàng, Kế toán, và Quản trị kinh doanh""",Đánh giá ngoài,CÔNG TY TNHH BSAC,CÔNG TY TNHH BSAC,Nguồn thu sự nghiệp,Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,90D,Qua mạng,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T23:00:00,2023-03-25T23:00:00,https://muasamcong.mpi.gov.vn,90D,488/QĐ-ĐHNH,2023-03-13T15:49:55.000+0000,Trường Đại học Ngân hàng Thành phố Hồ Chí Minh,http://localhost:1234/api/download/file/browser/public?fileId=86d78b07-ef9b-41ff-8c3b-328aec7b57b3,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=be0a85f9-7045-47c8-a47b-3910aeb8afdb,815523000,0,2023-03-26T08:14:36,[],2023-03-26T08:14:36
IB2300043680,2023-03-19T15:41:27.282,00,PL2300033907,Chi đầu tư phát triển,"Đường từ xã Dun đi xã Al Bă (đoạn từ làng Pan đến suối), huyện Chư Sê","Xây dựng công trình và thuế TN + phí BVMT, phí cấp quyền KTKS",Ban quản lý dự án đầu tư xây dựng huyện Chư Sê,Ban quản lý dự án đầu tư xây dựng huyện Chư Sê,Ngân sách tỉnh (từ nguồn xổ số kiến thiết) năm 2023: 3.173 triệu đồng+ huy động đóng góp 353 triệu đồng,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,120D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T07:30:00,2023-03-25T07:30:00,https://muasamcong.mpi.gov.vn,40D,24,2023-03-16T08:40:35.000+0000,Ban quản lý dự án Đầu tư xây dựng huyện Chư Sê,http://localhost:1234/api/download/file/browser/public?fileId=d3ed4738-82bc-488d-abb1-a04c1d13709f,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=dccd1f12-65a3-47dc-8690-a2af0637ef72,2758053000,1,2023-03-25T07:34:37,"[['vn5900363245', 'CÔNG TY TNHH MỘT THÀNH VIÊN THUẬN NGHĨA GIA LAI', 2745365104, 0, 2745365104, 40, 30000000, 70, '120D']]",2023-03-25T07:34:37
IB2300024412,2023-03-20T14:17:54.395,00,PL2300017573,Chi đầu tư phát triển,Kế hoạch đấu thầu,Xây lắp,"Ban quản lý dự án, phát triển quỹ đất và cụm công nghiệp, du lịch biển huyện Vĩnh Linh, tỉnh Quảng Trị","Ban quản lý dự án, phát triển quỹ đất và cụm công nghiệp, du lịch biển huyện Vĩnh Linh, tỉnh Quảng Trị",Ngân sách tỉnh và ngân sách huyện,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,15M,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T09:15:00,2023-03-25T09:15:00,https://muasamcong.mpi.gov.vn,150D,số 510/QĐ-UBND,2023-03-20T07:16:37.000+0000,UBND huyện Vĩnh Linh,http://localhost:1234/api/download/file/browser/public?fileId=56eba2c3-8a5c-47f2-ba9a-1d2b24019cab,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=3550caaa-855d-4633-aad2-9b64aa933b2f,3484282000,1,2023-03-25T09:15:25,"[['vn3200610311', 'CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN CHÂU LONG QUẢNG TRỊ', 3475939806, 0, 3475939806, 150, 37000000, 180, '450D']]",2023-03-25T09:15:25
IB2300041108,2023-03-15T20:33:15.115,00,PL2300031685,Chi thường xuyên,"Chăm sóc cây xanh năm 2023. Hạng mục: khu Quảng trường, khuôn viên Trung tâm hành chính huyện, vòng xoay Ngã năm xã Hòa Nghĩa, Tiểu công viên Sơn Định, Ngã ba mũi tàu thị trấn Chợ Lách, Nhà khách Huyện ủy- Ủy ban nhân dân huyện",Chăm sóc cây xanh năm 2023,Phòng Kinh tế và Hạ tầng huyện Chợ Lách,Trung tâm Tư vấn và Kiểm định xây dựng Bến Tre,Sự nghiệp kinh tế năm 2023 (Chăm sóc cây xanh),Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,9M,Qua mạng,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T21:00:00,2023-03-25T21:00:00,https://muasamcong.mpi.gov.vn,90D,08/QĐ-KTHT,2023-03-15T13:31:44.000+0000,Phòng Kinh tế và Hạ tầng huyện Chợ Lách,http://localhost:1234/api/download/file/browser/public?fileId=5deb6188-5afa-4191-9c49-d1cb888bdcf3,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=fbf9e7f0-2ed6-458a-b588-5817e171ce53,2774965304,3,2023-03-25T21:11:56,"[['vn1701998518', 'CÔNG TY TNHH MÔI TRƯỜNG ĐÔ THỊ PHÚ QUỐC', 2760584195.895, 0, 2760584195.895, 90, 30000000, 120, '270D'], ['vn0307551712', 'CÔNG TY CỔ PHẦN DỊCH VỤ NAM THIÊN', 2359600744.746, 0, 2359600744.746, 90, 30000000, 120, '270D'], ['vn1801525226', 'CÔNG TY TNHH XÂY DỰNG MÔI TRƯỜNG XANH TÂY ĐÔ', 2456870917, 0, 2309458661.98, 90, 30000000, 120, '270D']]",2023-03-25T21:11:56
IB2300043423,2023-03-18T10:06:07.696,00,PL2300033784,Chi thường xuyên,4.898.985.300,Thuê lại lao động,VIỄN THÔNG NINH BÌNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,VIỄN THÔNG NINH BÌNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,Chi phí SXKD năm 2023-2024,Phi tư vấn,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:00:00,2023-03-25T10:00:00,https://muasamcong.mpi.gov.vn,90D,399/QĐ-VNPT-NB-KTĐT,2023-03-16T03:04:24.000+0000,viễn thông Ninh Bình,http://localhost:1234/api/download/file/browser/public?fileId=e799bfc5-f6ce-47cf-853d-9a15314d70a3,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=ff01a0e0-6070-4a08-bb30-21fabab9b36f,4898985300,1,2023-03-25T10:01:34,"[['vn0100684716', 'CÔNG TY CỔ PHẦN COKYVINA', 4895896500, 0, 4895896500, 90, 60000000, 120, '365D']]",2023-03-25T10:01:34
IB2300043213,2023-03-17T17:39:10.228,00,PL2300033590,Chi đầu tư phát triển,"Nâng cấp đường, rãnh thoát nước tuyến đường nối từ đường HH26 đoạn Bưu điện văn hóa xã đến kênh N26 tại thôn 4 và đoạn nối từ đông sân vận động (thôn 4) đến hết đường khu dân cư thôn 5, xã Hoằng Thái, huyện Hoằng Hóa",Gói thầu số 02: Thi công xây dựng,Ủy ban nhân dân xã Hoằng Thái,Ủy ban nhân dân xã Hoằng Thái,Theo Công văn số 1523/UBND-TCKH  ngày 05/7/2022 của Chủ tịch UBND huyện Hoằng Hóa,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,6M,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:00:00,2023-03-25T10:00:00,https://muasamcong.mpi.gov.vn,90D,59/QĐ-UBND,2023-03-17T10:22:37.000+0000,UBND xã Hoằng Thái,http://localhost:1234/api/download/file/browser/public?fileId=ca589013-c3e4-459b-9753-11f0c18bb458,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=dc239b50-beec-493e-b998-7ac6f1c7ad41,3106850000,1,2023-03-25T10:17:53,"[['vn2802179517', 'CÔNG TY TNHH XÂY DỰNG VÀ VẬN TẢI HOÀNG QUÂN', 3103244150, 0, 3103244150, 90, 35000000, 120, '180D']]",2023-03-25T10:17:53
IB2300043590,2023-03-18T17:38:34.702,00,PL2300029270,KHAC,"Nâng cấp, cải tạo điện chiếu sáng tuyến từ TL305C (Cổng Thức Ngọc và cổng Hải Thạch) đi nghĩa trang Chùa Mung, đi Nhà Văn Hóa Sa Phùng cũ, đi cống chui cao tốc và tuyến nhánh",Xây lắp,UBND xã Văn Quán,UBND xã Văn Quán,Ngân sách nhà nước,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,180D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T16:30:00,2023-03-25T16:30:00,https://muasamcong.mpi.gov.vn,60D,65/QĐ-UBND,2023-03-17T10:28:25.000+0000,UBND xã Văn Quán,http://localhost:1234/api/download/file/browser/public?fileId=2072fe1e-f79e-4773-bc60-c7ff20d47bfd,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=8ecf2781-d10f-4752-9879-94d9492eb33a,2560526000,1,2023-03-25T16:31:37,"[['vn2500360117', 'CÔNG TY TNHH TUẤN HUYÊN', 2295218339, 0, 2295218339, 60, 32000000, 90, '170D']]",2023-03-25T16:31:37
IB2300023834,2023-03-20T14:08:22.903,00,PL2300017571,Chi đầu tư phát triển,Kế hoạch đấu thầu,Xây lắp,"Ban quản lý dự án, phát triển quỹ đất và cụm công nghiệp, du lịch biển huyện Vĩnh Linh, tỉnh Quảng Trị","Ban quản lý dự án, phát triển quỹ đất và cụm công nghiệp, du lịch biển huyện Vĩnh Linh, tỉnh Quảng Trị",Ngân sách tỉnh và ngân sách huyện,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,180D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T08:45:00,2023-03-25T08:45:00,https://muasamcong.mpi.gov.vn,150D,số 508/QĐ-UBND,2023-03-20T07:05:46.000+0000,UBND huyện Vĩnh Linh,http://localhost:1234/api/download/file/browser/public?fileId=85a51e20-172a-4d0c-99cb-cb5448b771b6,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=6a9e33fb-dd71-472f-bd3d-6b1502179c6c,1089398000,2,2023-03-25T08:46:12,"[['vn3200386613', 'Công ty TNHH Long Hoàng', 1087268000, 0, 1087268000, 150, 11000000, 180, '150D'], ['vn3200658306', 'CÔNG TY CỔ PHẦN XÂY LẮP TỔNG HỢP HƯNG THỊNH', 1082525756, 0, 1082525756, 150, 11000000, 180, '180D']]",2023-03-25T08:46:12
IB2300036471,2023-03-17T17:37:33.698,00,PL2300021267,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu công trình: Đại tu thay thế các hộp tiếp địa vỏ cáp ngầm 110kV tuyến 172, 181E1.4 - E1.5; 177, 178E1.4 - E1.3 và nhánh rẽ E1.25 Mỹ Đình",Gói thầu 1: Cung cấp vật tư ( Bao gồm đấu nối hoàn thiện hệ thống),CÔNG TY LƯỚI ĐIỆN CAO THẾ THÀNH PHỐ HÀ NỘI,CÔNG TY LƯỚI ĐIỆN CAO THẾ THÀNH PHỐ HÀ NỘI,SCL 2023,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,180D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:00:00,2023-03-25T10:00:00,https://muasamcong.mpi.gov.vn,90D,695/QĐ-EVNHANOIHGC,2023-03-17T10:30:44.000+0000,Công ty Lưới điện cao thế TP Hà Nội,http://localhost:1234/api/download/file/browser/public?fileId=174f5f1b-0a72-47c6-b9fb-5626cdaba283,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=4c89d1ac-ddc2-44f9-8210-6ace3877057c,742865492,1,2023-03-25T10:20:13,"[['vn0105579578', 'CÔNG TY CỔ PHẦN ĐIỆN T.H.T VIỆT NAM', 693419100, 0, 693419100, 90, 10000000, 120, '180D']]",2023-03-25T10:20:13
IB2300041118,2023-03-15T20:19:54.176,00,PL2300027293,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu dự toán Mua sắm vật tư thay thế các tuyến ống cấp 3 khu vực thành phố Vĩnh Yên, huyện Tam Dương và Tuyến ống cấp nước cho Công ty TNHH BHFLEX - VINA","Gói thầu số 2: Mua sắm hộp đồng hồ, Van chặn và phụ kiện thép",CÔNG TY CỔ PHẦN CẤP THOÁT NƯỚC SỐ I VĨNH PHÚC,CÔNG TY CỔ PHẦN CẤP THOÁT NƯỚC SỐ I VĨNH PHÚC,Tự có của Công ty và vốn huy động hợp pháp khác,Hàng hóa,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:00:00,2023-03-25T10:00:00,https://muasamcong.mpi.gov.vn,90D,148/QĐ-CTN1,2023-03-13T13:18:52.000+0000,CÔNG TY CỔ PHẦN CẤP THOÁT NƯỚC SỐ I VĨNH PHÚC,http://localhost:1234/api/download/file/browser/public?fileId=19337b8a-fe32-4c56-aa25-4cbe0432875e,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=8260c206-93fe-41e1-87c2-de6b3d0f6963,811037040,1,2023-03-25T10:08:08,"[['vn0200632447', 'CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT VÀ THƯƠNG MẠI MỸ PHÁT', 797858050, 0, 797858050, 90, 10000000, 120, '25D']]",2023-03-25T10:08:08
IB2300040030,2023-03-19T11:50:43.768,00,PL2300026046,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu dự án: Xây dựng nhà học 02 tầng 10 phòng Trường tiểu học Nậm Cắn 1, xã Nậm Cắn, huyện Kỳ Sơn","Toàn bộ phần xây dựng công trình: Xây dựng nhà học 02 tầng, 10 phòng Trường tiểu học Nậm Cắn 1, xã Nậm Cắn, huyện Kỳ Sơn","Trường Tiểu học Nậm Cắn 1, huyện Kỳ Sơn, tỉnh Nghệ An",CÔNG TY TNHH TƯ VẤN VÀ XÂY DỰNG CHÂU THANH,Ngân sách sự nghiệp giáo dục và các nguồn vốn hợp pháp khác,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T08:00:00,2023-03-25T08:00:00,https://muasamcong.mpi.gov.vn,120D,Số 26/QĐ-HT,2023-03-14T17:00:00.000+0000,"Trường tiểu học Nậm Cắn 1, huyện Kỳ Sơn, tỉnh Nghệ An",http://localhost:1234/api/download/file/browser/public?fileId=fe734a9f-7b95-4053-8d43-632864df919b,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=0fd73451-7cc7-4593-80c1-45dfefa90eb3,4948955000,1,2023-03-25T08:12:52,"[['vn2901841019', 'CÔNG TY TNHH CƠ KHÍ VÀ XÂY DỰNG KIỀU OANH', 4944115115.597, 0, 4944115115.597, 120, 50000000, 150, '360D']]",2023-03-25T08:12:52
IB2300037871,2023-03-20T10:43:25.295,00,PL2300029330,Chi thường xuyên,Mua cây giống hỗ trợ trồng cây phân tán năm 2023,Mua cây giống hỗ trợ trồng cây phân tán năm 2023,Phòng Nông nghiệp và Phát triển nông thôn huyện Yên Thế,Phòng Nông nghiệp và Phát triển nông thôn huyện Yên Thế,Sự nghiệp nông – lâm nghiệp năm 2023,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,5D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:00:00,2023-03-25T10:00:00,https://muasamcong.mpi.gov.vn,120D,52/QĐ-NN,2023-03-17T03:31:38.000+0000,Phòng Nông nghiệp và PTNT,http://localhost:1234/api/download/file/browser/public?fileId=16497ce6-4ad1-486b-b7b8-7f684e549805,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=61d87d84-bed3-48ba-9e23-d25da659396d,602000000,1,2023-03-25T10:02:38,"[['vn2400396399', 'CÔNG TY TNHH MỘT THÀNH VIÊN LÂM NGHIỆP TOẢN NAM', 598952450, 0, 598952450, 120, 9000000, 150, '5D']]",2023-03-25T10:02:38
IB2300043582,2023-03-18T17:30:06.28,00,PL2300033814,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu cung cấp hóa chất,vật tư y tế tiêu hao phục vụ công tác chuyên môn năm 2023 tại Bệnh viện Lão khoa Trung ương",Gói 3: Hóa chất xét nghiệm cho máy Vi sinh,Bệnh viên Lão khoa Trung ương,Bệnh viên Lão khoa Trung ương,"Nguồn thu khám bệnh, chữa bệnh",Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:10:00,2023-03-25T10:10:00,https://muasamcong.mpi.gov.vn,120D,281/QĐBVLKTW,2023-03-17T10:29:15.000+0000,Bệnh viện Lão khoa Trung ương,http://localhost:1234/api/download/file/browser/public?fileId=cef26949-5cad-4d67-ac6e-097fd874fdef,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=6fd71263-8b68-4e30-b8a3-0f382f3cf1e6,1514326070,1,2023-03-25T10:38:05,"[['vn0101148323', 'CÔNG TY TNHH DEKA ', 1514276210, 0, 1514276210, 120, 20000000, 150, '10D']]",2023-03-25T10:38:05
IB2300040611,2023-03-17T17:19:22.155,01,PL2300017056,Chi thường xuyên,Cải tạo phòng làm việc của Trung tâm Đào tạo trực tuyến,Gói thầu số 1: Cải tạo phòng làm việc của Trung tâm Đào tạo trực tuyến,Trường Đại học Mở Thành Phố Hồ Chí Minh,CÔNG TY TNHH TƯ VẤN XÂY DỰNG VÀ THƯƠNG MẠI T.A.T,Nguồn thu sự nghiệp của Trường,Xây lắp,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T15:00:00,2023-03-25T15:00:00,https://muasamcong.mpi.gov.vn,60D,626/QĐ-ĐHM,2023-03-15T07:49:05.000+0000,Trường Đại học Mở thành phố Hồ Chí Minh,http://localhost:1234/api/download/file/browser/public?fileId=89b71f96-244e-4f75-9875-277e63f99b35,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e4e78c09-cbf7-4a15-a802-620176c459b5,790375672,1,2023-03-25T15:06:32,"[['vn0304096180', 'CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG SẢN XUẤT HƯNG THỊNH', 784676619, 0, 784676619, 60, 10000000, 90, '30D']]",2023-03-25T15:06:32
IB2300043417,2023-03-20T10:33:47.665,00,PL2300033772,KHAC,kế hoạch lựa chọn nhà thầu Gói thầu: Đóng thuyền phục vụ giải đua thuyền truyền thống,Đóng thuyền phục vụ giải đua thuyền truyền thống,Trung tâm Văn hóa thông tin - Thể dục thể thao huyện Triệu Phong,Trung tâm Văn hóa thông tin - Thể dục thể thao huyện Triệu Phong,Ngân sách huyện ( từ nguồn chuyển nguồn năm 2022 sang 2023),Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,15D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T15:00:00,2023-03-25T15:00:00,https://muasamcong.mpi.gov.vn,15D,643/QĐ-UBND,2023-03-16T03:27:43.000+0000,Ủy ban nhân dân huyện Triệu Phong,http://localhost:1234/api/download/file/browser/public?fileId=7fba877c-be63-4553-8ef0-438cdadf1bf4,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=a574d3d2-8f19-4176-942a-01eba4c7f99b,300000000,1,2023-03-25T16:34:01,"[['vn0600291248', 'CÔNG TY TNHH SẢN XUẤT VẬT LIỆU COMPOSITE', 274800000, 0, 274800000, 15, 4000000, 45, '5D']]",2023-03-25T16:34:01
IB2300043567,2023-03-18T16:25:16.25,00,PL2300033814,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu cung cấp hóa chất,vật tư y tế tiêu hao phục vụ công tác chuyên môn năm 2023 tại Bệnh viện Lão khoa Trung ương",Gói 2: Nhóm hóa chất phát truyền máu,Bệnh viên Lão khoa Trung ương,Bệnh viên Lão khoa Trung ương,"Nguồn thu khám bệnh, chữa bệnh",Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:10:00,2023-03-25T10:10:00,https://muasamcong.mpi.gov.vn,120D,281/QĐ-BVLKTW,2023-03-17T09:24:03.000+0000,Bệnh viện Lão khoa Trung ương,http://localhost:1234/api/download/file/browser/public?fileId=390730e4-90e4-4c5e-8663-d2aa9295b9d8,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=f4c6d366-dc53-4dbc-b47a-debf30e5dbae,382683000,1,2023-03-25T10:37:55,"[['vn0101837789', 'CÔNG TY TNHH GIẢI PHÁP KHỎE THÁI DƯƠNG', 382683000, 0, 382683000, 120, 5000000, 150, '10D']]",2023-03-25T10:37:55
IB2300037955,2023-03-15T08:22:47.474,00,PL2300027957,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu công trình Xây mới 16 phòng học trường TH&THCS xã Thanh Sơn, huyện Hữu Lũng","Gói thầu thi công xây dựng công trình Xây mới 16 phòng học trường TH&THCS xã Thanh Sơn, huyện Hữu Lũng",Ban quản lý dự án đầu tư xây dựng huyện Hữu Lũng,Ban quản lý dự án đầu tư xây dựng huyện Hữu Lũng,"Nguồn Vốn đầu tư phát triển thuộc chương trình MTQG vùng đồng bào dân tộc thiểu số, miền núi và các nguồn vốn hợp pháp khác",Xây lắp,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,210D,Qua mạng,https://muasamcong.mpi.gov.vn,"330,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T09:00:00,2023-03-25T09:00:00,https://muasamcong.mpi.gov.vn,60D,71/QĐ-BQLDA,2023-03-13T01:12:49.000+0000,Ban quản lý dự án đầu tư xây dựng huyện Hữu Lũng,http://localhost:1234/api/download/file/browser/public?fileId=1cb4aa70-8baa-4396-9201-6895939730a9,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=2c8b45e6-5bb4-49d1-9973-db3ca2162455,11875088000,2,2023-03-25T09:01:31,"[['vn4900827583', 'CÔNG TY TNHH MTV XÂY DỰNG KHÔI ĐỨC', 11850043575, 0, 11850043575, 60, 120000000, 90, '210D'], ['vn0104753865', 'TỔNG CÔNG TY CỔ PHẦN CÔNG TRÌNH VIETTEL', 11420217333, 0, 11420217333, 60, 120000000, 90, '200D']]",2023-03-25T09:01:31
IB2300043784,2023-03-20T16:30:05.1,00,PL2300031211,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu công trình Nâng cấp đường phố 5 ấp 2, xã Phú Lợi",Gói thầu số 02 (Xây lắp): Thi công xây dựng,Ủy Ban Nhân Dân xã Phú Lợi,CÔNG TY TNHH TƯ VẤN ĐẦU TƯ XÂY DỰNG RẠNG ĐÔNG,Ngân sách hỗ trợ và nhân dân cùng làm,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T10:00:00,2023-03-25T10:00:00,https://muasamcong.mpi.gov.vn,60D,55/QĐ-UBND,2023-03-17T17:00:00.000+0000,UBND xã Phú Lợi,http://localhost:1234/api/download/file/browser/public?fileId=3422cf7a-00aa-4e3d-9dcd-861677dc631c,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=482db356-e114-4b1f-b34a-ee221155417a,1802302000,1,2023-03-25T10:00:52,"[['vn3600737312', 'CÔNG TY TNHH XÂY DỰNG HỮU VỌNG', 1794554387.553, 0, 1794554387.553, 60, 20000000, 90, '60D']]",2023-03-25T10:00:52
IB2300042727,2023-03-17T16:56:01.816,00,PL2300017139,Chi thường xuyên,"Nghiệp vụ: Chi quản lý vận hành, duy tu, bảo dưỡng, sửa chữa hệ thống cụm công trình phân lũ sông Đáy năm 2023","Gói thầu số 02: Mua sắm nhiên liệu, vật tư, thiết bị cơ khí, điện phục vụ duy tu bảo dưỡng sửa chữa vận hành hệ thống cụm công trình đầu mối","Ban Quản lý và Duy tu các công trình nông nghiệp, nông thôn Hà Nội","Ban Quản lý và Duy tu các công trình nông nghiệp, nông thôn Hà Nội",Ngân sách thành phố năm 2023,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,45D,Qua mạng,https://muasamcong.mpi.gov.vn,"220,000 VND",https://muasamcong.mpi.gov.vn,23,2023-03-25T09:00:00,2023-03-25T09:00:00,https://muasamcong.mpi.gov.vn,60D,Số 62/QĐ-BQLDT,2023-03-15T08:57:42.000+0000,"Ban Quản lý và Duy tu các công trình nông nghiệp, nông thôn Hà Nội",http://localhost:1234/api/download/file/browser/public?fileId=6bd2023e-4b14-41d8-893e-3e6bc239f046,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=57da947f-0a17-4b01-8220-9b5f2011ef74,538611000,1,2023-03-25T09:09:42,"[['vn0103890530', 'CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG ĐỨC BẢO', 533229018, 0, 533229018, 60, 7000000, 90, '40D']]",2023-03-25T09:09:42
